Name,Address,Phone,Category,Area,Source
Basil Leaf Center,"61/82-37 Sukhumvit Soi 49, Phra Khanong, Bangkok 10100",09 542 3775,Restaurant,Sukhumvit,booking.com
Mango Tree Cafe Place,"180/24-80 Sukhumvit Soi 31, Khlong Toei, Bangkok 10330",08 641 8283,Restaurant,Sukhumvit,google.com
Tamarind Corner Bangkok,"102/16-62 Sukhumvit Soi 11, Watthana, Bangkok 10110",02 258 1390,Restaurant,Sukhumvit,tripadvisor.com
Lanna Place,"""97/89 Rama IV  33, Bangkok""",02 887 4259,Professional,Pathum Wan,wongnai.com
Bangkok House,"""38/94 Ladprao Rd, Vadhana, Bangkok""",02 435 8259,Tech,Vadhana,foursquare.com
Emporium Plaza,"""259/64 Phahonyothin Rd, Pattanakan, Bangkok""",02 165 2292,Shopping,Pattanakan,
Pattaya Coffee & Cafe,"""230/40 Ratchada Rd, Rama3BangNa, Bangkok""",02 947 4823,Cafe,Rama 3,foursquare.com
Phuket Studio,"""480/48 Rama IV Rd, MinBuriLatKrabang, Bangkok""",02 755 5619,Entertainment,Min Buri,foursquare.com
Bangkok Place,"""112/58 Rama I  1, Bangkok""",02 203 1025,Cycling,Siam,wongnai.com
Bangkok Studio,"""371/21 Phahonyothin Rd, RatBuranaChomThong, Bangkok""",02 860 1454,Museum,Rat Burana,google.com
Sukhothai Studio,"""28/19 Rama IV Rd, ThungMahamek, Bangkok""",02 412 5907,Logistics,Thung Mahamek,wongnai.com
Ayutthaya House,"""336/27 Rama I Rd, Huai Khwang, Bangkok""",02 419 9615,Park,Huai Khwang,wongnai.com
Ayutthaya Place,"""319/39 Sathorn Rd, RatBuranaChomThong, Bangkok""",02 102 7821,Professional,Rat Burana,tripadvisor.com
Bangkok Studio,"""222/51 Charoen Krung Rd, Pattanakan, Bangkok""",02 120 5246,Attraction,Pattanakan,
Chao Phraya Center,"""181/1 Rama I Rd, SuanLuang, Bangkok""",02 521 2555,Beauty,Suan Luang,tripadvisor.com
The Hidden Moon,"""275/72 Sukhumvit Rd, BangKapi, Bangkok""",02 645 2135,Bar,Bang Kapi,wongnai.com
Bangkok Center,"""84/99 Rama IX Soi 41, Bangkok""",02 861 9354,Attraction,Sukhumvit,timeout.com
Bangkok Studio,"""140/86 Rama IX Rd, MinBuriLatKrabang, Bangkok""",02 286 4420,Coworking,Min Buri,timeout.com
Lanna Place,"""262/49 Charoen Krung Rd, BangBo, Bangkok""",02 296 5481,Fashion,Bang Bo,tripadvisor.com
Phuket House,"""119/73 Rama I Soi 15, Bangkok""",02 152 8120,Pharmacy,Lumpini,foursquare.com
Phuket Center,"""122/18 Silom Rd, Dusit, Bangkok""",02 891 8252,Bookstore,Dusit,timeout.com
Ayutthaya House,"""350/5 Sathorn Rd, DonMueang, Bangkok""",02 510 7880,Cloud,Don Mueang,foursquare.com
Bangkok Place,"""211/89 Rama IV Rd, YaowaratRiverside, Bangkok""",02 386 4993,Laundry,Yaowarat,foursquare.com
Dr. Smith Clinic,"""161/96 Silom Rd, Pattanakan, Bangkok""",02 364 7013,Clinic,Pattanakan,google.com
Ayutthaya House,"""313/64 Sukhumvit Rd, MinBuriLatKrabang, Bangkok""",02 951 5607,Attraction,Min Buri,timeout.com
Tower Bangkok,"""179/76 Sukhumvit Soi 16, Bangkok""",02 896 3927,Hotel,Siam,timeout.com
Pattaya Studio,"""487/28 Rama I Rd, Dusit, Bangkok""",02 220 7404,Massage,Dusit,
Asia Place,"""392/91 Charoen Krung Rd, Ratchathewi, Bangkok""",02 906 5511,Park,Ratchathewi,wongnai.com
Lanna House,"""254/66 Charoen Krung Rd, Phahonyothin, Bangkok""",02 229 9482,Park,Phahon Yothin,
Thai Center,"""392/15 Ratchada Rd, KhanNaYao, Bangkok""",02 741 9903,Park,Khan Na Yao,timeout.com
Bangkok House,"""218/50 Rama I Rd, BuengKum, Bangkok""",02 447 8298,Beauty,Bueng Kum,wongnai.com
Pattaya Center,"""341/89 Rama IV Rd, BangKapiLatPhrao, Bangkok""",02 301 4505,Attraction,Bang Kapi,wongnai.com
Sukhothai House,"""81/10 Rama IV Rd, Prawet, Bangkok""",02 980 4552,Cloud,Prawet,wongnai.com
Sukhothai Center,"""162/96 Silom Rd, BangBo, Bangkok""",02 519 3714,Travel,Bang Bo,
Thai Studio,"""106/62 Silom Soi 14, Bangkok""",02 652 9349,Cloud,Silom,wongnai.com
Lanna Grill,"""2/65 Ladprao  16, Bangkok""",02 410 2981,Restaurant,Yan Nawa,google.com
Phuket Center,"""133/90 Phahonyothin Soi 50, Bangkok""",02 555 7214,Book,Sathorn,foursquare.com
Chao Phraya Center,"""42/20 Charoen Krung Rd, BangBo, Bangkok""",02 565 1586,Nail,Bang Bo,google.com
Zen Spa,"""127/84 Charoen Krung Soi 33, Bangkok""",02 600 1101,Spa/Wellness,Sathorn,foursquare.com
Lanna House,"""34/65 Ratchada  4, Bangkok""",02 431 3238,Education,Bang Rak,foursquare.com
Suite Resort,"""17/94 Ratchada  6, Bangkok""",02 619 7182,Hotel,Sathorn,google.com
Royal Hotel,"""81/27 Sathorn Soi 47, Bangkok""",02 560 1689,Hotel,Siam,wongnai.com
Phuket House,"""437/43 Rama IX Rd, SaphanSung, Bangkok""",02 958 8504,Personal Trainer,Saphan Sung,foursquare.com
Prof. Lee Medical,"""387/68 Phahonyothin Rd, Thonburi, Bangkok""",02 182 7202,Clinic,Thonburi,foursquare.com
Pattaya House,"""103/77 Rama IX  46, Bangkok""",02 129 5488,Book,Siam,foursquare.com
Phuket Center,"""180/21 Rama IV  12, Bangkok""",02 425 6825,Park,Yan Nawa,tripadvisor.com
Union Bank,"""61/3 Silom Rd, ThungMahamek, Bangkok""",02 563 1154,Bank,Thung Mahamek,
Prof. Brown Clinic,"""381/7 Charoen Krung Rd, KhanNaYao, Bangkok""",02 667 7726,Clinic,Khan Na Yao,foursquare.com
Ayutthaya Studio,"""162/45 Sukhumvit  32, Bangkok""",02 304 8690,Fashion,Ratchada,wongnai.com
Serene Retreat,"""332/94 Rama IX Rd, LatPhrao, Bangkok""",02 540 9140,Spa/Wellness,Lat Phrao,wongnai.com
Aura Retreat,"""11/69 Phahonyothin  15, Bangkok""",02 873 3243,Spa/Wellness,Sukhumvit,tripadvisor.com
Pattaya House,"""34/66 Rama IX Rd, CharoenKrung, Bangkok""",02 664 9131,Nail,Charoen Krung,wongnai.com
Pattaya Place,"""71/46 Rama I  27, Bangkok""",02 725 7096,Travel,Phra Nakhon,tripadvisor.com
Green Clinic 18,"206/33 Wireless Soi 43, Phaya Thai, Bangkok 10270",89569392,Massage,Ari,baan.com
Sun Market 688,"918/71 Phra Athit Soi 81, Bang Khen, Bangkok 10670",02-560-3604,Bookstore,Phaya Thai,thairath.co.th
Royal Lounge 383,"32/58 Ratchadapisek Soi 19, Bang Na, Bangkok 10409",02 365 8506,Co-working,Sukhumvit,thaifoodmaster.com
New Lounge 314,"200/53 Lat Phrao Soi 63, Phra Athit, Bangkok 10259",0881 148 831,Coworking,Khlong Tan,tripadvisor.com
City Tower 41,"463/73 Lat Phrao Soi 48, Rat Burana, Bangkok 10777",02 364 2883,Sculpt,Khlong San,facebook.com
Central Spa 245,"200/88 Sathorn Soi 95, Suan Luang, Bangkok 10208",99-808-941,Fruitarian,Khlong San,foursquare.com
Red Space 271,"770/58 Rama VI Soi 24, Rat Burana, Bangkok 10457",80-145-702,Music Production,Prawet,googlemaps.com
Green Hub 237,"30/54 Rama IV Soi 14, Samran Rat, Bangkok 10143",0896 134 725,Bookstore,Khao San,facebook.com
Gold Place 706,"719/53 Rama IV Soi 86, Saphan Sung, Bangkok 10818",86-251-929,Coworking,Phetchaburi,booking.com
Classic Point 24,"805/48 Phetchaburi Soi 28, Saphan Sung, Bangkok 10641",82592796,Education,Phra Ram 9,googlemaps.com
Central Market 485,"520/54 Lat Phrao Soi 11, Khlong San, Bangkok 10255",02-171-8763,Sharing Economy,Din Daeng,google.com
Modern Point 878,"895/23 Charoen Krung Soi 86, Huai Khwang, Bangkok 10686",90-731-252,CT Scan,Sukhumvit,google.com
The Place 27,"14/77 Ratchaprarop Soi 120, Bueng Kum, Bangkok 10542",02 854 9230,Massage,Chatuchak,thaifoodmaster.com
City Bistro 555,"438/92 Rama IX Soi 106, Watthana, Bangkok 10566",02-127-6511,Personal Trainer,Yaowarat,booking.com
Metro House 158,"947/71 Rama I Soi 42, Klong Toei, Bangkok 10530",84-392-593,Travel,Phahon Yothin,foursquare.com
Blue Lounge 572,"282/35 Phetchaburi Soi 75, Bang Chak, Bangkok 10300",02-937-7367,Attraction,Bang Yai,thaifoodmaster.com
Star Garden 478,"199/29 Vibhavadi Rangsit Soi 4, Wang Mai, Bangkok 10507",02 435 2528,Bus,Thapra,foursquare.com
Prime Space 68,"808/74 Rama VI Soi 40, Klong Toei, Bangkok 10270",02 778 9409,Endocrinology,Phahurat,agoda.com
City Lounge 873,"117/79 Rama II Soi 75, Prawet, Bangkok 10606",02 468 3423,Fruitarian,Bang Nam Chiew,baan.com
Grand Space 80,"94/19 Wireless Soi 7, Bang Kapi, Bangkok 10685",02 144 1522,Investment,Watthana,lineman.co
Gold House 877,"723/19 Rama IX Soi 67, Khlong San, Bangkok 10267",02-765-8349,Laundry,Phra Nakhon,facebook.com
Prime Cafe 54,"920/75 Bangna Trat Soi 86, Bang Kapi, Bangkok 10673",97460135,CT Scan,Rama 4,tripadvisor.com
Silver Market 3,"523/62 Ratchadapisek Soi 100, Khlong Toei, Bangkok 10572",85-186-779,Feature Film,Sathorn,baan.com
Green Restaurant 924,"278/18 Sukhumvit Soi 93, Wang Mai, Bangkok 10125",02-132-8688,Nightlife,Bang Khae,booking.com
Green Cafe 682,"447/7 Sukhumvit Soi 66, Rat Burana, Bangkok 10597",02 784 5651,Salon,Riverside,foursquare.com
Bangkok Hub 799,"703/42 Phra Athit Soi 56, Saphan Sung, Bangkok 10390",82-159-933,Real Estate,Prawet,bangkokpost.com
New Hotel 401,"718/9 Rama I Soi 46, Phra Khanong, Bangkok 10336",99-691-498,Nail,Yan Nawa,instagram.com
New House 347,"733/58 Phetchaburi Soi 14, Phra Khanong, Bangkok 10296",0673 618 362,Temple,Bang Bua Thong,michelinguide.com
Gold Point 421,"275/46 Lat Phrao Soi 96, Saphan Sung, Bangkok 10141",0361 469 231,NGO,Sathon,thairath.co.th
City Bistro 169,"423/90 Vibhavadi Rangsit Soi 50, Ratchathewi, Bangkok 10255",82-475-472,Professional,Wattana,thaifoodmaster.com
Classic Clinic 18,"249/61 Rama VI Soi 25, Taling Chan, Bangkok 10273",02 365 6144,Bus,Phahon Yothin,booking.com
Star Center 209,"309/67 Rama II Soi 16, Bangkok Noi, Bangkok 10249",02 478 3100,Dog Cafe,Wang Lang,yelp.com
Sun Bistro 772,"106/8 Vibhavadi Rangsit Soi 75, Pathum Wan, Bangkok 10579",02-207-8228,Massage,Phahurat,wongnai.com
Central Gallery 127,"781/54 Rama III Soi 79, Phra Athit, Bangkok 10650",92467316,Nail,Wang Lang,facebook.com
Prime Garden 531,"987/99 Silom Soi 76, Bangkok Yai, Bangkok 10495",86468929,Entertainment,Chatuchak,bangkokpost.com
Red Lounge 38,"610/99 Phloen Chit Soi 24, Huai Khwang, Bangkok 10688",95-821-658,Personal Trainer,Ramkhamhaeng,lineman.co
Red Lounge 880,"172/68 Rama VI Soi 66, Bueng Kum, Bangkok 10766",02-285-1796,RV,Saphan Sung,baan.com
Silver Place 227,"854/47 Phloen Chit Soi 84, Bang Khen, Bangkok 10817",99606933,Bank,Bang Khae,googlemaps.com
The Studio 123,"937/39 Sukhumvit Soi 38, Chatuchak, Bangkok 10894",02 534 2823,Recycle,Bueng Kum,baan.com
Bangkok Market 606,"328/93 Rama III Soi 46, Bang Kho Laem, Bangkok 10223",02-266-5694,New Moon,Terminal21,googlemaps.com
Elite Hub 499,"486/98 Rama VI Soi 66, Lat Phrao, Bangkok 10534",0851 579 466,Endocrinology,Rama 9,bangkokpost.com
Gold Restaurant 671,"788/80 Rama I Soi 113, Bang Na, Bangkok 10483",02-848-1336,Education,Lat Phrao,thaifoodmaster.com
Metro Studio 263,"676/77 Rama IV Soi 83, Bang Kho Laem, Bangkok 10521",02 460 7267,Fashion,Pattanakan,bangkokpost.com
New Lounge 590,"192/74 Phahon Yothin Soi 115, Bang Na, Bangkok 10602",02 760 7285,Tattoo,Phasi Charoen,instagram.com
Urban Tower 884,"193/79 Silom Soi 84, Din Daeng, Bangkok 10897",86875468,Logistics,Khao San,timeout.com
Royal Gallery 107,"802/49 Silom Soi 119, Bang Kapi, Bangkok 10804",87-889-905,Incense,Khlong Toei,agoda.com
Grand Cafe 141,"867/38 Phetchaburi Soi 8, Bang Bo, Bangkok 10221",0529 224 417,Book,Phra Khanong,lineman.co
Bangkok Hotel 441,"408/52 Rama IV Soi 5, Lat Phrao, Bangkok 10691",98-425-935,Sharing Economy,Ram Inthra,bangkokpost.com
Classic Studio 133,"605/62 Silom Soi 66, Bang Rak, Bangkok 10463",02 486 3308,Pulmonology,Lat Phrao,googlemaps.com
Gold Plaza 545,"76/13 Phra Athit Soi 49, Wang Mai, Bangkok 10461",02 548 4331,Book,Pratunam,facebook.com
City Plaza 143,"788/91 Vibhavadi Rangsit Soi 33, Pathum Wan, Bangkok 10853",0292 124 605,Refrigeration,Charoen Krung,timeout.com
Silver Square 137,"295/17 Vibhavadi Rangsit Soi 105, Yan Nawa, Bangkok 10206",02-121-7791,Temple,Phasi Charoen,agoda.com
Elite Tower 15,"410/92 Bangna Trat Soi 48, Bangkok Yai, Bangkok 10744",90-200-141,Office,Samrong,thaifoodmaster.com
Classic Cafe 402,"950/9 Sukhumvit Soi 48, Yannawa, Bangkok 10474",0594 621 229,Bank,Thonburi,thairath.co.th
The Restaurant 515,"812/53 Lat Phrao Soi 82, Khan Na Yao, Bangkok 10390",02 721 6297,Real Estate,Pak Kret,thairath.co.th
EmSpace Fitness,"641 Sukhumvit Rd, Watthana, Bangkok 10110",0894425722,Gym,Sukhumvit,tripadvisor.com
RCA Entertainment,"Rama IX Rd, Huai Khwang, Bangkok 10320",0992870330,Bar,Huai Khwang,michelin.com
Esplanade Cineplex,"Ratchadapisek Rd, Din Daeng, Bangkok 10400",0343758985,Entertainment,Ratchada,foursquare.com
EmSpace Fitness Bangkok,"641 Sukhumvit Rd, Watthana, Bangkok 10110",0641280849,Gym,Sukhumvit,timeout.com
Ratchadamri Tower Office,"Ratchadamri Rd, Pathum Wan, Bangkok 10330",0088063656,Office,Siam,bangkokpost.com
EmSpace Fitness City,"641 Sukhumvit Rd, Watthana, Bangkok 10110",0200148685,Gym,Sukhumvit,tripadvisor.com
Yaowarat Street Food Stall,"Yaowarat Rd, Samphanthawong, Bangkok 10100",0480574240,Restaurant,Yaowarat,foursquare.com
Sathorn Pet Care,"Sathorn Rd, Bangkok 10120",0814970735,Pet,Sathorn,bangkokbiznews.com
RCA Entertainment Pro,"Rama IX Rd, Huai Khwang, Bangkok 10320",0539900507,Bar,Huai Khwang,travelfish.org
Ratchada Pet Clinic,"Ratchadapisek Rd, Chatuchak, Bangkok 10900",0818757268,Pet,Ratchada,baanchang.com
Siam Square Salon,"Siam Square, Pathum Wan, Bangkok 10330",0682538251,Salon,Siam,travelfish.org
Rattanakosin Island Hotel,"Maha Chai Rd, Phra Nakhon, Bangkok 10200",0783174014,Hotel,Phra Nakhon,bangkokbiznews.com
Esplanade Cineplex Plus,"Ratchadapisek Rd, Din Daeng, Bangkok 10400",0559808343,Entertainment,Ratchada,bangkokbiznews.com
Saphan Sung Community Clinic,"Saphan Sung, Bangkok 10240",0834301628,Clinic,Saphan Sung,travelfish.org
Taling Chan Floating Market Cafe,"Taling Chan, Bangkok 10170",0907055796,Cafe,Taling Chan,wongnai.com
Siam Paragon Pharmacy,"991 Rama I Rd, Pathum Wan, Bangkok 10330",0805740267,Pharmacy,Siam,wongnai.com
Don Mueang Airport Hotel,"Vibhavadi Rangsit Rd, Don Mueang, Bangkok 10210",0476380553,Hotel,Don Mueang,wongnai.com
Victory Monument Hotel,"Phahon Yothin Rd, Ratchathewi, Bangkok 10400",0759257443,Hotel,Ratchada,foursquare.com
Rat Burana Pharmacy,"Rat Burana, Bangkok 10140",0589603630,Pharmacy,Rat Burana,bangkokpost.com
Yaowarat Street Food Stall Central,"Yaowarat Rd, Samphanthawong, Bangkok 10100",0482249297,Restaurant,Yaowarat,travelfish.org
Thonglor Soi 17 Gym,"Thonglor Soi 17, Klongtan, Bangkok 10110",0921805654,Gym,Sukhumvit,wongnai.com
Bueng Kum Gym,"Bueng Kum, Bangkok 10240",0594633161,Gym,Bueng Kum,foursquare.com
Ladprao Fitness,"Phahon Yothin Rd, Chatuchak, Bangkok 10900",0445630455,Gym,Lat Phrao,google.com
Siam Square Salon Bangkok,"Siam Square, Pathum Wan, Bangkok 10330",0647260990,Salon,Siam,michelin.com
Central Plaza Ratchada,"Ratchadapisek Rd, Chatuchak, Bangkok 10900",0667010812,Shopping,Ratchada,tripadvisor.com
Siam Square Salon Hub,"Siam Square, Pathum Wan, Bangkok 10330",0553609336,Salon,Siam,bangkokbiznews.com
Thonglor Soi 17 Gym Central,"Thonglor Soi 17, Klongtan, Bangkok 10110",0493614245,Gym,Sukhumvit,travelfish.org
Asoke Tech Hub,"Sukhumvit Soi 21, Asoke, Bangkok 10110",0703459110,Co-working,Sukhumvit,baanchang.com
Pathum Wan Dental,"Rama I Rd, Pathum Wan, Bangkok 10330",0460606208,Clinic,Siam,timeout.com
Yaowarat Street Food Stall Pro,"Yaowarat Rd, Samphanthawong, Bangkok 10100",0841620009,Restaurant,Yaowarat,michelin.com
Ratchada Tower Hotel,"Ratchadapisek Rd, Huai Khwang, Bangkok 10320",0533228480,Hotel,Ratchada,foursquare.com
Thonglor Pet Care,"Sukhumvit Soi 55, Klongtoei, Bangkok 10110",0580626371,Pet,Sukhumvit,foursquare.com
Sukhumvit Auto Spa,"Sukhumvit Soi 57, Klongtan, Bangkok 10110",0249490293,Car Service,Sukhumvit,michelin.com
Thonglor Soi 17 Gym Pro,"Thonglor Soi 17, Klongtan, Bangkok 10110",0857722459,Gym,Sukhumvit,baanchang.com
Rat Burana Pharmacy BKK,"Rat Burana, Bangkok 10140",0121893004,Pharmacy,Rat Burana,foursquare.com
The Crepe Shop,"Sukhumvit Soi 31, Klong Toei, Bangkok 10110",0581014134,Restaurant,Sukhumvit,bangkokpost.com
Phetchaburi Road Clinic,"Phetchaburi Rd, Ratchathewi, Bangkok 10400",0804674975,Clinic,Ratchada,bangkokbiznews.com
Central Plaza Ratchada BKK,"Ratchadapisek Rd, Chatuchak, Bangkok 10900",0975523256,Shopping,Ratchada,google.com
Ladprao Fitness Plaza,"Phahon Yothin Rd, Chatuchak, Bangkok 10900",0193952430,Gym,Lat Phrao,wongnai.com
RCA Entertainment Place,"Rama IX Rd, Huai Khwang, Bangkok 10320",0727585676,Bar,Huai Khwang,travelfish.org
Sai Mai Dental,"Phahon Yothin Rd, Sai Mai, Bangkok 10220",0180739899,Clinic,Taling Chan,travelfish.org
RCA Entertainment BKK,"Rama IX Rd, Huai Khwang, Bangkok 10320",0795789547,Bar,Huai Khwang,michelin.com
Bang Khen Hospital,"Phahon Yothin Rd, Bang Khen, Bangkok 10220",0731415676,Hospital,Bang Khen,travelfish.org
Soi 11 Pharmacy,"Sukhumvit Soi 11, Klong Toei, Bangkok 10110",0450459183,Pharmacy,Sukhumvit,foursquare.com
Yaowarat Street Food Stall City,"Yaowarat Rd, Samphanthawong, Bangkok 10100",0816998001,Restaurant,Yaowarat,tripadvisor.com
Riverside Guesthouse,"Charoen Krung Rd, Khlong San, Bangkok 10600",0494689697,Hotel,Yaowarat,wongnai.com
The Crepe Shop City,"Sukhumvit Soi 31, Klong Toei, Bangkok 10110",0255703050,Restaurant,Sukhumvit,travelfish.org
Sai Mai Dental City,"Phahon Yothin Rd, Sai Mai, Bangkok 10220",0879586722,Clinic,Taling Chan,timeout.com
Silom Business Hotel,"Silom Rd, Suriwongse, Bangkok 10500",0804575101,Hotel,Sathorn,michelin.com
Min Buri Hospital,"Min Buri, Bangkok 10510",0006839824,Hospital,Min Buri,travelfish.org
Muang Thong Thani Clinic,"Muang Thong Thani, Pak Kret, Nonthaburi 11120",0577205685,Clinic,Chatuchak,bangkokpost.com
Pathum Wan Dental Plus,"Rama I Rd, Pathum Wan, Bangkok 10330",0896686254,Clinic,Siam,michelin.com
Bueng Kum Gym Pro,"Bueng Kum, Bangkok 10240",0618333759,Gym,Bueng Kum,baanchang.com
Sukhumvit Wine Bar,"Sukhumvit Soi 23, Klong Toei, Bangkok 10110",0928759688,Bar,Sukhumvit,bangkokpost.com
Ratchada Pet Clinic Place,"Ratchadapisek Rd, Chatuchak, Bangkok 10900",0147646942,Pet,Ratchada,google.com
Roast Square,"Ladprao 36 Lane, Rama3BangNa, Bangkok 10204",03 704 7912,Cafe,Rama 3,google.com
The Local Plaza,"Ekkamai 155 Rd, Rama3BangNa, Bangkok 10674",05 833 9928,Restaurant,Rama 3,businesslistth.com
Plus Zero,"Sukhumvit Soi 195 Rd, LadpraoChatuchak, Bangkok 10814",08 448 5552,Co-working,Lat Phrao,bangkokpost.com
Krungsri Central,"Khao San 25 Rd, SiamPratunam, Bangkok 10967",07 718 5333,Bank,Siam,google.com
The Baker Tower,"Phra Khanong 76 Lane, SiamPratunam, Bangkok 10733",07 691 4150,Bakery,Siam,googlemaps.com
Siam Paragon Square,"Ladprao 26 Soi, SiamPratunam, Bangkok 10384",09 750 6977,Shopping,Siam,bangkokpost.com
Talad Rot Fai Plaza,"Sathorn 156 Lane, LadpraoChatuchak, Bangkok 10275",05 267 8573,Night Market,Lat Phrao,businesslistth.com
Auto Pro Garden,"Ladprao 9 Rd, Ratchada, Bangkok 10510",06 167 4456,Car Service,Ratchada,tripadvisor.com
CIMB Tower,"Yaowarat 68 Rd, SaiMaiTalingChan, Bangkok 10352",06 864 8019,Bank,Taling Chan,businesslistth.com
Srinakarin Riverside,"Thong Lor 24 Rd, SamRak, Bangkok 10981",03 256 3621,Night Market,Sam Rakhang,businesslistth.com
Thai Century Tower,"Min Buri 120 Ave, ChatuchakMuangThongThani, Bangkok 10357",02 796 2876,Real Estate,Chatuchak,foursquare.com
Tawandang Square,"Charoen Krung 117 Rd, SaphanSung, Bangkok 10839",06 612 3927,Bar,Saphan Sung,googlemaps.com
Chatuchak Riverside,"Charoen Krung 139 Ave, DonMueang, Bangkok 10100",07 600 1319,Attraction,Don Mueang,googlemaps.com
Jodd Fairs Plaza,"Ladprao 146 Rd, Ratchada, Bangkok 10187",09 935 2133,Night Market,Ratchada,bangkokpost.com
Sukhumvit Hospital City,"Phahonyothin 136 Ave, Huai Khwang, Bangkok 10533",05 652 4295,Clinic,Huai Khwang,foursquare.com
Yoga Tree Center,"Ari 31 Rd, SamRak, Bangkok 10330",03 446 1344,Fitness,Sam Rakhang,thaiza.com
EY Bangkok,"Ratchadaphisek 59 Rd, SiamPratunam, Bangkok 10132",07 172 9423,Accounting,Siam,thaiza.com
Moto Fix Plaza,"Yaowarat 186 Ave, BangSue, Bangkok 10690",09 348 8749,Car Service,Bang Sue,businesslistth.com
Bangkok Bank Central,"Ratchawong 109 Soi, SaphanSung, Bangkok 10578",02 789 2612,Bank,Saphan Sung,google.com
Yoga Tree Central,"Rama IX 49 Ave, Rama3BangNa, Bangkok 10559",04 532 4006,Fitness,Rama 3,foursquare.com
Moringa Central,"Phra Khanong 26 Rd, SaiMaiTalingChan, Bangkok 10767",02 195 4872,Bakery,Taling Chan,bangkokpost.com
The Hair Lab Center,"Khao San 16 Rd, Thonburi, Bangkok 10488",02 499 5345,Salon,Thonburi,thaibizinfo.com
Sea Life City,"Yaowarat 49 Rd, Rattanakosin, Bangkok 10322",02 693 9883,Attraction,Rattanakosin,google.com
Tichuca Bangkok,"Thong Lor 129 Ave, Paholyothin, Bangkok 10261",02 620 2312,Bar,Phahon Yothin,bangkokpost.com
Mandarin Oriental Plaza,"Silom 146 Rd, ChatuchakMuangThongThani, Bangkok 10692",02 734 2343,Hotel,Chatuchak,businesslistth.com
RSM Square,"Lat Phrao 62 Rd, Thonburi, Bangkok 10505",04 787 5915,Accounting,Thonburi,thaibizinfo.com
Tawandang Bangkok,"Min Buri 145 Rd, SaiMaiTalingChan, Bangkok 10175",05 618 5345,Bar,Taling Chan,bangkokpost.com
Hua Hin Night Bazaar Plaza,"Rama III 41 Soi, DonMueang, Bangkok 10953",06 726 9666,Night Market,Don Mueang,google.com
Hogan Lovells Central,"Phahonyothin 30 Rd, PhraNakhon, Bangkok 10860",04 378 5616,Legal,Phra Nakhon,thaiza.com
Voyerage Square,"Thong Lor 65 Rd, SamRak, Bangkok 10194",08 949 5533,Bar,Sam Rakhang,google.com
Eat Me Riverside,"Charoen Krung 190 Soi, LadpraoChatuchak, Bangkok 10664",08 674 1158,Restaurant,Lat Phrao,googlemaps.com
The Peninsula City,"Ratchawong 150 Ave, Ratchada, Bangkok 10251",08 230 1685,Hotel,Ratchada,foursquare.com
Asiatique Garden,"Ladprao 171 Rd, Thonburi, Bangkok 10462",08 735 3532,Night Market,Thonburi,thaiza.com
Panacea Tower,"Charoen Krung 189 Rd, Sukhumvit, Bangkok 10901",08 921 5065,Spa/Wellness,Sukhumvit,foursquare.com
Oasis Spa Tower,"Thong Lor 57 Rd, Ratchada, Bangkok 10936",09 458 6000,Spa/Wellness,Ratchada,thaiza.com
WeWork Plaza,"Lat Phrao 72 Rd, ChatuchakMuangThongThani, Bangkok 10891",06 459 9346,Co-working,Chatuchak,businesslistth.com
Siam Legal Bangkok,"Phahonyothin 46 Ave, SathornSilom, Bangkok 10371",02 211 8119,Legal,Sathorn,tripadvisor.com
Sky Bar,"Silom 99 Ave, SamRak, Bangkok 10294",06 145 8144,Bar,Sam Rakhang,google.com
Electra Pro Garden,"Sathorn 171 Rd, SaphanSung, Bangkok 10738",07 779 3041,Electrician,Saphan Sung,foursquare.com
SafeWire Tower,"Khao San 179 Rd, BangKapiLatPhrao, Bangkok 10667",04 296 7888,Electrician,Bang Kapi,businesslistth.com
Banyan Tree Spa Tower,"Sukhumvit Soi 78 Rd, BangSue, Bangkok 10315",08 904 6279,Spa/Wellness,Bang Sue,thaibizinfo.com
Maison Plaza,"Thong Lor 189 Rd, SamRak, Bangkok 10774",03 390 9445,Bakery,Sam Rakhang,tripadvisor.com
Banyan Tree Square,"Rama IX 38 Rd, Rama3BangNa, Bangkok 10147",05 586 2193,Hotel,Rama 3,thaibizinfo.com
Lush Tower,"Khao San 63 Rd, Rattanakosin, Bangkok 10771",02 868 2746,Salon,Rattanakosin,businesslistth.com
Hubba City,"Ratchadaphisek 143 Rd, SaiMaiTalingChan, Bangkok 10968",03 567 3184,Co-working,Taling Chan,thaibizinfo.com
Current Care Center,"Ekkamai 110 Ave, Rama9, Bangkok 10556",04 861 8777,Electrician,Rama 9,thaibizinfo.com
Auto Pro Square,"Thong Lor 161 Rd, SamRak, Bangkok 10381",09 179 5681,Car Service,Sam Rakhang,thaiza.com
Service King Garden,"Sathorn 36 Rd, BangSue, Bangkok 10336",08 810 3503,Car Service,Bang Sue,thaiza.com
Hilton Tower,"Phra Khanong 120 Soi, BangKapiLatPhrao, Bangkok 10163",05 952 7883,Hotel,Bang Kapi,businesslistth.com
